externalId,name,quantity,category,roomId,boxId,barcode,notes,tags,currencyCode,purchasePrice,purchaseDate,warrantyExpiryDate,warrantyProvider,warrantyType,warrantyValue,warrantyRecurringInterval,createdAt,updatedAt
IE498 19676,"CATH,IV,18GA NEEDLE,L 1 1/4IN,RADIOPAQUE,SAFETY GUARD,WINGED",,,ENDO,,IE498 19676,Notes,Long Grn Bar; Long Green Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 19677,"CATH,IV,PROTECTIV PLUS,20GA NEEDLE,L 1 1/4IN,RADIOPAQUE,PINK",,,ENDO,P04R05B02,IE498 19677,Notes,Long P Bar; Long Pink Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 19678,"CATH,IV,PROTECTIV PLUS,22GA NEEDLE,L 1IN,RADIOPAQUE,BLU,STER",,,ENDO,P04R05B03,IE498 19678,Notes,Long Blu Bar; Long Blue Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 19968,"SET,BLOOD ADMIN,L 122IN,180 MICRON FIL,15 DROPS/ML,PUMP",,,ENDO,P04R02B01,IE498 19968,Notes,Ref 2477-0007,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 20047,"SET,IV ADMIN EXT,PRES RATED,L 6IN,LO PRES,PRIMING VOL 0.2ML",,,ENDO,P04R05B04,IE498 20047,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 20658,"STERILE WATER,IRRIGATION,1000ML,BT",,,ENDO,P06R04B05,IE498 20658,Notes,Sterile Water USP 1000ml (Lg bottle with Blue label),USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 20943,"GOWN,ISOLATION,DISPOSABLE,FULL COVERAGE",,,ENDO,P04R08B02,IE498 20943,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 22142,"NEEDLE,HYPO,21GA X 1IN,REG BEVEL,SAFETY-GLIDE,STER,REG WALL",,,ENDO,P04R01B01,IE498 22142,Notes,Short GRN Bar; Short Green Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 22323,"WRISTBAND,ID,PLSTC,SNAP CLOSURE,GRN,5 LINE INSERTS",,,ENDO,P03R05B02,IE498 22323,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 22546,"ADHESIVE,SKIN CLOSURE,TOPICAL,0.5ML,LIQ",,,ENDO,P03R02B07,IE498 22546,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 23157,"STRIP,GLUCOSE TESTING,ACCU-CHEK INFORM II",,,ENDO,P07R02B04,IE498 23157,Notes,Diabete's Blood Glucose Testing Strip,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 23285,"GUARDUS,OVERTUBE,GASTRIC,8.6-10MM",,,ENDO,P01R05B01,IE498 23285,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 23421,"CATHETER,NASAL TIP,16CM",,,ENDO,P02R06B04,IE498 23421,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 23695,"SCISSORS,FLOOR GRADE,DRSNG,L 5 1/2IN,STR,RING HANDLE,S/B",,,ENDO,P03R04B02,IE498 23695,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 23725,"TOURNIQUET,NON-PNEUMATIC,STRETCH TIE TYPE,1 X 18IN,DISP",,,ENDO,P04R03B02,IE498 23725,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 23980,"BATTERY,ALKALINE,COMMERCIAL AND INDUSTRIAL USE,ENERGIZER,9 V",,,ENDO,P07R02B03,IE498 23980,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 24375,"SHIELD,FACE,SPLASH MASK,FULL,CLR,FOAM FOREHEAD BAND,NON-STER",,,ENDO,,IE498 24375,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 24811,"COVER,THERMOMETER PROBE,SURETEMP,ORAL OR RECTAL,PLSTC,DISP",,,ENDO,P07R01B08,IE498 24811,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 26867,"LIGATOR,HEMORRHOID,KIT,OD 8.6-9.2MM,SAEED SHOOTER,6 BANDS",,,ENDO,P01R01B02,IE498 26867,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 26930,"MASK,FACE,PROCEDURE,W/O SHIELD,PLTD,EAR LOOPS,BLU,ANTI-FOG",,,ENDO,P03R06B03,IE498 26930,Notes,Level 1 Procedure Mask with Ear Loops & No Shield,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 27104,"PAPER,EKG,FOR ZOLL M SERIES,FAN FOLD,DEFIBRILLATOR,3 CHANNEL",,,ENDO,P07R08B03,IE498 27104,Notes,Recording Paper,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 27164,"EJECTOR,SALIVA",,,ENDO,,IE498 27164,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 27386,"CLIP,SURG,ENDO,2.8MM X 235CM,OPENING SZ 11MM,DISP,STER",,,ENDO,P01R02B01,IE498 27386,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 27398,"NEEDLE,BLUNT,CANNULA,15GA X 1 1/2IN,GRAY,LL HUB,SS,REG WALL",,,ENDO,P04R03B04,IE498 27398,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 27491,"BLOCK,BITE,CHILD",,,ENDO,,IE498 27491,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 27492,"DILATOR,BALLOON,CRE,FIXED WIRE,6,7,8MM,180CM",,,ENDO,,IE498 27492,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 28562,"SOLUTIN,BUFFER,PH4",,,ENDO,P06R04B04,IE498 28562,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 28624,"FORCEPS,ENDO,BX,RADIAL JAW 4,JUMBO,W/NEEDLE,2.8MM X 240CM",,,ENDO,P01R01B03,IE498 28624,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 29023,"CONTAINER,SPECIMEN,STACKABLE,120ML,POLYPRO,STER,ORN CAP",,,ENDO,P07R03B04,IE498 29023,Notes,Orange Top \ Green Top Pee Bottle; Specimen  Cup,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 29451,"VIAL,PREFILLED,BUFFERED,FORMALIN,20ML",,,ENDO,P03R06B01,IE498 29451,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 29512,"VALVE,ENDO,BX,UPPER GI,FOR OLYMPUS; FUJINON,DISP,BLU",,,ENDO,P02R05B05,IE498 29512,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 29885,"APPLICATOR,SKIN PREP,2% CHG,70% ISOPROPYL ALCOHOL,CLR,3ML",,,ENDO,P04R03B06,IE498 29885,Notes,CHLORAPREP,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 29999,"FORCEPS,ENDO,BX,RADIAL JAW 4,LG CAPACITY,W/NEEDLE,ORN,STER",,,ENDO,P01R02B02,IE498 29999,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 30009,"FORCEP,BIOPSY,ALLIGATOR JAW,2.0MM,155CM,DISPOSABLE",,,ENDO,,IE498 30009,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 30082,"TUBING,IV,ANESTHESIA",,,ENDO,P04R06B01,IE498 30082,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 30515,"DRESSING,FILM,IV,W/BORDER,TEGADERM,2.5X2.75INCH",,,ENDO,P03R02B03,IE498 30515,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 30814,"SPONGE,ENDO CLEANING,ENZYMATIC,FLEX,POLYURETHANE FOAM,DISP",,,ENDO,P02R05B03,IE498 30814,Notes,Purple Sponge,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 30993,"SNARE,POLYP,ISNARE,HEXOGONAL,WITH NEEDLE 25G",,,ENDO,P01R03B01,IE498 30993,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 30999,"SNARE,ENDO,POLYPECTOMY,CAPTIFLEX,MICRO OVAL,13MM LOOP",,,ENDO,P01R05B02,IE498 30999,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 31463,"CATHETER,BALLOON,EXPRESS",,,ENDO,P01R06B02,IE498 31463,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32038,"LINER,SUCTION,W/FILTER,W/LID 1500CC",,,ENDO,P06R02B01,IE498 32038,Notes,Ducks,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32287,"CAPSULE,AGILE PATENCY",,,ENDO,P02R03B05,IE498 32287,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32527,"GLOVE,EXAM,NITRILE,SM,LTX-FREE,POWDER-FREE,TEXTURED,NON-STER",,,ENDO,,IE498 32527,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32528,"GLOVE,EXAM,NITRILE,MED,LTX-FREE,POWDER-FREE,TEXTURED,BILAT",,,ENDO,,IE498 32528,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32529,"GLOVE,EXAM,NITRILE,LG,LTX-FREE,POWDER-FREE,TEXTURED,NON-STER",,,ENDO,P03R05B03,IE498 32529,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32530,"GLOVE,EXAM,NITRILE,XL,SYNTHETIC POWDER,TEXTURED,NON-STER",,,ENDO,P03R05B04,IE498 32530,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32710,"DEVICE,DELIVERY,CAPSULE,ENDOSCOPE",,,ENDO,P02R01B01,IE498 32710,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 32712,"TRAP,POLYP,RETRIEVER,2 CHAMBER,RMVBL SPECIMEN STRAINER,ETRAP",,,ENDO,P02R04B01,IE498 32712,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 33761,"ELECTRODE,MONITOR,ADULT,FOAM",,,ENDO,P04R07B01,IE498 33761,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 33836,"BAND,PATIENT,IDENTIFICATION,SHORT STAY",,,ENDO,P07R08B02,IE498 33836,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 33930,"DIAPER,ADULT,PULL ON BRIEF,LG 44-54IN,MAX PROTECTION,DISP",,,ENDO,P07R06B02,IE498 33930,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 34056,"PUMP,ENTERAL FEEDING,KANGAROO EPUMP,NON-STER",,,ENDO,P02R03B06,IE498 34056,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 34627,"CATH,ENDO,ACCESS/DEL,BARRX,REMOVAL OF BARRETT'S EPITHELIUM",,,ENDO,,IE498 34627,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35013,"CATH,DIAG,ZNIS+8R PH/IMPEDANCE,VERSAFLEX,6FR,DISP",,,ENDO,P02R03B02,IE498 35013,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35069,"CAP,IV,DISINFECT,CUROS,JET",,,ENDO,P04R03B03,IE498 35069,Notes,Female Caps; F Caps,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35136,"CONNECTION,MANOMETRY,ANAL",,,ENDO,P02R05B06,IE498 35136,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35165,"ACCESSORY,ENDOSCOPY,DBL ENDED CONN,ENDOGATOR",,,ENDO,P02R07B03,IE498 35165,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35355,"ACCESSORY,ENDOSCOPY,AIR/WATER SUCTION VALVE KIT,DEFENDO,DISP",,,ENDO,P02R04B02,IE498 35355,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35486,"FLUSH,SALINE,10ML,IN 10ML SYR,PRESERVATIVE FREE,LTX-FREE",,,ENDO,P03R07B02,IE498 35486,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35511,"JELLY,SURGILUBE,STERILE,5GM",,,ENDO,,IE498 35511,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35623,"SET,INFUSION,2-PIECE,MALE,LUER LOCK,109IN",,,ENDO,,IE498 35623,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35845,"FOOTWEAR,MDM,PATIENT",,,ENDO,P07R04B02,IE498 35845,Notes,Gray or Tan Med Sock,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35847,"SLIPPERS,PATIENT,FALL MANAGEMENT,SOCK,3XL,TERRY CLOTH,PURPLE",,,ENDO,P07R04B03,IE498 35847,Notes,Purple 3XL Sock,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 35848,"SLIPPERS,PATIENT,BARIATRIC,TERRY CLOTH,NON-SKID RUBBER SOLE",,,ENDO,P07R03B05,IE498 35848,Notes,Brown BA Sock,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 37162,"CATHETER,IV,20GX1.75,SAFETY",,,ENDO,,IE498 37162,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 37293,"BAG,EMESIS,PLSTC,40OZ,BLU,GRADUATED",,,ENDO,P03R01B06,IE498 37293,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 37918,"CAPSULE,ENDOSCOPY,PILLCAM SB 3,2 - 6 FPS,SM BOWEL,26 X 11MM",,,ENDO,P02R02B01,IE498 37918,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 37970,"ATOMIZER,NASAL,MAD,INTRANASAL,MUCOSAL",,,ENDO,P04R03B01,IE498 37970,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 38101,"LENS,PROTECTIVE,EYEWEAR ASSEMBLED GLASSES,SAFEVIEW,LTX-FREE",,,ENDO,P03R06B02,IE498 38101,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 38318,"SENSOR,PULSE OXIMETRY,CABLE FINGER,ADULT,1 1/2FT CABLE,DISP",,,ENDO,P04R07B02,IE498 38318,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 38683,"SYRINGE,ENTERAL,MONOJET,ENFIT,STRL,60ML",,,ENDO,P02R02B08,IE498 38683,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 38922,"ADAPTER,NASAL,YG-122T",,,ENDO,P04R05B06,IE498 38922,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 38931,"KIT,ALVEOSAMPLER TEST,NO SUBTRATE",,,ENDO,P02R03B07,IE498 38931,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39199,"CUFF,BP,1 PIECE,ADULT,TUBELESS",,,ENDO,P07R05B03,IE498 39199,Notes,Size 11,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39201,"CUFF,BP,1 PIECE,ADULT,LARGE,TUBELESS",,,ENDO,P07R05B04,IE498 39201,Notes,Size 12,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39202,"CUFF,BP,1 PIECE,ADULT,SMALL,TUBELESS",,,ENDO,P07R06B04,IE498 39202,Notes,Size 10,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39203,"CUFF,BP,1 PIECE,ADULT,LONG,TUBELESS",,,ENDO,P07R05B02,IE498 39203,Notes,Size 11L,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39217,"SOLUTION 30ML,CYTOLYT,TUBES 50ML",,,ENDO,P03R07B01,IE498 39217,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39563,"SNARE,OVAL,COLD,10MM",,,ENDO,P01R04B03,IE498 39563,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 39564,"SNARE,OVAL,COLD,15MM",,,ENDO,P01R05B03,IE498 39564,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 40307,"GOWN,PROCEDURE,ENDOAMOR",,,ENDO,P05R04B01,IE498 40307,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 40480,"CONNECTOR,ACE,W/ ENTERNAL ACCESS",,,ENDO,P02R02B02,IE498 40480,Notes,ACE 60ml Enfit Connector,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 40796,"ADAPTOR,A/W,CLEANING,BIOGUARD",,,ENDO,P02R05B04,IE498 40796,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41271,"TUBING,OXYGEN CONNECTING,L 7FT,UNIV CONN,LTX-FREE,DISP",,,ENDO,P04R02B03,IE498 41271,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41325,"CABLE, 3 LEAD, 36IN, DISPOSABLE,ECG,SET",,,ENDO,P07R01B07,IE498 41325,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41392,"TUBE,FEEDING GASTROSTOMY,MIC,20FR,W/ENFIT CONNECTOR",,,ENDO,P02R01B02,IE498 41392,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41393,"SET,EXTENSION,TUBE,FEEDING,GASTROSTOMY,MIC-KEY,16FR,3.5MM",,,ENDO,P02R02B06,IE498 41393,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41394,"SET,EXTENSION,TUBE,FEEDING,GASTROSTOMY,MIC-KEY,18FR,3.0MM",,,ENDO,P02R02B05,IE498 41394,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41395,"SET,EXTENSION,TUBE,FEEDING,GASTROSTOMY,MIC-KEY,20FR,3.5MM",,,ENDO,P02R01B06,IE498 41395,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41396,"SET,EXTENSION,TUBE,FEEDING,GASTROSTOMY,MIC-KEY,24FR,4.0MM",,,ENDO,P02R02B07,IE498 41396,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41397,"SET,EXTENSION,CONTINUOUS FEED,MIC-KEY,SECUR LOK,RIGHT ANGLE",,,ENDO,P02R02B03,IE498 41397,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41399,"KIT,PEG,MIC,SAFETY,PULL,20FR,6.7MM",,,ENDO,P02R01B04,IE498 41399,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41400,"KIT,PEG,MIC,SAFETY,PUSH,20FR,6.7MM",,,ENDO,P02R01B05,IE498 41400,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41594,"MASK,OXYGEN,PROCEDURAL",,,ENDO,P04R01B04,IE498 41594,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 41595,"CANNULA,NASAL,O2,NON-FLARE TIP,TUBE L 7FT,ADULT,STD TUBING",,,ENDO,,IE498 41595,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42296,"COLOWRAP,XL",,,ENDO,P02R06B02,IE498 42296,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42328,"COLOWRAP,SPLINTDEVICE,LG",,,ENDO,P02R06B01,IE498 42328,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42329,"COLONOSCOPY,SPLINTING DEVICE,XXL",,,ENDO,P02R06B03,IE498 42329,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42373,"ENDO,COMPLIANCE KIT",,,ENDO,P05R02B01,IE498 42373,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42632,"CATHETER,BALLOON,EXPULSION",,,ENDO,P02R03B01,IE498 42632,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42779,"CAPSULE,CALIBRATION-FREE,REFLUX,BRAVO",,,ENDO,,IE498 42779,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 42780,"FILTER,BRAVO",,,ENDO,P02R03B04,IE498 42780,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 49831,SWAB UTM ULT MINITIP FLK FLXB PLS CAP,,,ENDO,P07R02B02,IE498 49831,Notes,COVID UTM-RT 3ml Viral Swab,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 50420,"WIPES,PERSONAL,SKIN CLEANSING/PROTECTANT,8 PER PACKAGE,DISP",,,ENDO,P07R01B06,IE498 50420,Notes,Blu/Wht Wipes/Blu/Wht Patient Wipes,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 50545,"CULTURE,VENIPUNCTURE,23GA,BLOOD KIT",,,ENDO,,IE498 50545,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 50641,"IV ADMIN SET,SECONDARY,40 W/ HANGER",,,ENDO,P04R02B02,IE498 50641,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 50917,WIRE GUIDE CLEANGUIDE MARKED SPRING TIP STERILE DISPOSABLE,,,ENDO,P02R05B02,IE498 50917,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 51011,"CATHETER,IMPEDANCE,VERSAFLEX-Z,ZNID 15 + 8R",,,ENDO,P02R03B03,IE498 51011,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 78935,"BAG,ENTERNAL,DRAINAGE,SET,ENFIT,250ML",,,ENDO,P02R01B03,IE498 78935,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 98006,"BATTERY,ALKALINE,SZ AAA,DURACELL PROCELL,1.5 V,MERCURY FREE",,,ENDO,P07R01B02,IE498 98006,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 99015,"BAG,PATIENT BELONGING,PLSTC,20 X 20IN,DRAWSTRING,2 MIL THICK",,,ENDO,P07R08B01,IE498 99015,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE498 129805,"LABEL,BARCODE,1INX3IN",,,ENDO,P07R03B01,IE498 129805,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 1584,"STICK,BITE,FOAM/WOOD,TONGUE DEPRESSOR,INDIVIDUALLY PACKAGED",,,EYE,P01R04B06,IE329 1584,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 1828,"NEEDLE,HYPO,30GA X 1/2IN,REG BEVEL,STER,LUER-LOK,PLSTC HUB",,,EYE,P01R03B11,IE329 1828,Notes,Peach Bar; Ref 305105,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 1905,"PAD,EYE,GAUZE,OVAL,2 1/8 X 2 5/8IN,STER",,,EYE,P01R04B04,IE329 1905,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 1966,"GARTER,EYE",,,EYE,P01R04B02,IE329 1966,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 1994,"SYRINGE,W/O NEEDLE,CAPACITY 10ML,LL TIP,DISP,STER,PLSTC",,,EYE,,IE329 1994,Notes,Ref 302995,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 2510,"PATCH,EYE,FLAT,FABRIC,W/ELASTIC HEADBAND",,,EYE,P01R04B03,IE329 2510,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 6353,"APPLICATOR,TIPPED,COTTON,L 6IN,REG TIP,STER,WOOD SHAFT,DISP",,,EYE,P01R05B03,IE329 6353,Notes,Q-Tip; Qtip,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 6357,"TISSUE,FACIAL,2-PLY,8 X 8IN,100 SHT,POP-UP DISPENSER,WHT",,,EYE,P01R01B02,IE329 6357,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 6555,"BAG,TRANSPORT,SPECIMEN,6 X 9IN,POLYETHYLENE,BIOHAZARD LOGO",,,EYE,P01R03B06,IE329 6555,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 7628,PLUG-SILICONE-PUNCTUM-SMALL-.7MM,,,EYE,P01R03B03,IE329 7628,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 7688,PLUG-SILICONE-PUNCTUM-0.8-SOFT MED.,,,EYE,P01R03B04,IE329 7688,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 9057,"BATTERY,ALKALINE,SZ AA,1.5 V,CYLINDRICAL",,,EYE,P01R02B01,IE329 9057,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 9295,"PAD,ALCOHOL,MED,30MM X 65MM,70% ISOPROPYL",,,EYE,P01R05B02,IE329 9295,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 9296,"BANDAGE,ADH,PLSTC,1 X 3IN,STER,LTX-FREE,NON-STICK PAD,STRIP",,,EYE,P01R04B07,IE329 9296,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 9312,"COTTON BALL,UNCOVERED,DIA 2IN,NON-STER,DISP",,,EYE,P01R04B08,IE329 9312,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 9313,"CUP,DISP,STYROFOAM,6OZ,WHT,NO LID",,,EYE,P01R01B01,IE329 9313,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 9427,"SYRINGE,W/O NEEDLE,CAPACITY 3ML,LL TIP,DISP,STER,LTX-FREE",,,EYE,P01R03B10,IE329 9427,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 10934,"SYRINGE,W/O NEEDLE,CAPACITY 5ML,LL TIP,DISP,STER,BOLD SCALE",,,EYE,P01R03B09,IE329 10934,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE329 19221,"SUNGLASSES, POST, OP, MYDRIATIC",,,EYE,P01R05B09,IE329 19221,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
